id	neighbourhood
14315122	Williamsburg
394292	Clinton Hill
7512885	Clinton Hill
14101449	West Village
14025801	West Village
12190790	Upper East Side
15191563	Bedford-Stuyvesant
13283390	Bedford-Stuyvesant
13567073	Bedford-Stuyvesant
13291052	Bedford-Stuyvesant
13282935	Bedford-Stuyvesant
13384371	Bedford-Stuyvesant
9959521	Clinton Hill
1284659	
1442799	Clinton Hill
14614708	Greenwich Village
11447572	Upper West Side
11447550	Upper West Side
11447492	Upper West Side
11447448	Upper West Side
11439673	Upper West Side
11440035	Upper West Side
14569811	Upper West Side
14567845	Upper West Side
14428262	Upper West Side
14680960	Upper West Side
5505918	Gramercy Park
12583802	
14943100	Chelsea
7865206	Bedford-Stuyvesant
10748793	East Village
12845943	Astoria
263005	Brooklyn Navy Yard
10879847	Harlem
2098030	Bedford-Stuyvesant
8127345	Park Slope
12507001	
4090358	
7734116	
13754526	Harlem
13773553	Harlem
4588354	Harlem
1798541	Harlem
15094609	Harlem
6554479	Harlem
3933017	Meatpacking District
7340902	Astoria
394076	Midwood
12321626	Alphabet City
525120	Chelsea
13021113	
12254038	Upper East Side
12283996	
13027469	Upper East Side
12452685	
6292309	Kensington
629893	Washington Heights
498038	Washington Heights
11742451	East Village
7842613	East Village
7471933	Williamsburg
5525510	Chinatown
1180473	Chelsea
10887265	Hell's Kitchen
10913636	Hell's Kitchen
11141939	Hell's Kitchen
14943017	Upper West Side
13370148	
9437989	Port Morris
12190495	
12430126	Morningside Heights
6947601	Upper West Side
6865675	
7734034	
3284019	Astoria
8913672	Financial District
4063990	West Village
3146497	East Harlem
3124004	
7734007	Williamsburg
3801214	Alphabet City
3041860	Upper East Side
3902217	Upper East Side
3883982	Upper East Side
3749410	Upper East Side
3816302	Upper East Side
131757	Fort Greene
918239	Williamsburg
13415754	Bushwick
13894386	
15182631	
12321511	East Village
13370088	East Harlem
12321489	Williamsburg
13763287	Hell's Kitchen
14974534	Lower East Side
14737460	
14721149	
15074006	
3984077	Forest Hills
1835728	Forest Hills
15057686	Bedford-Stuyvesant
14776203	Bedford-Stuyvesant
15080936	Bedford-Stuyvesant
15074005	Bedford-Stuyvesant
5866656	
5538353	
7789346	Bushwick
7789408	Bushwick
7789213	Bushwick
7788880	Bushwick
5632551	Bushwick
6913773	Bushwick
6913969	Bushwick
7788565	Bushwick
7788438	Bushwick
7787799	Bushwick
5661631	
5494750	East Flatbush
5495026	East Flatbush
6718257	
6718383	
6719207	East Flatbush
5538410	
5382755	
15054617	The Rockaways
15054327	The Rockaways
15053461	The Rockaways
5581442	The Rockaways
5581272	The Rockaways
5188840	The Rockaways
12368099	The Rockaways
5384774	The Rockaways
11803893	Downtown Brooklyn
11803487	Fort Greene
11804245	Park Slope
11804400	Williamsburg
7495830	Sunset Park
13107919	Sunset Park
13370053	Greenpoint
1102858	Crown Heights
1442495	Crown Heights
131747	Upper West Side
6269727	Morningside Heights
3858197	
3858386	Kips Bay
10854585	Bedford-Stuyvesant
7002915	Upper West Side
10877191	East Village
7602858	Lower East Side
1311399	Lower East Side
131699	Williamsburg
9955493	Lefferts Garden
3539618	Kips Bay
13763226	Ridgewood
569907	Bushwick
524919	Bushwick
7996049	Bedford-Stuyvesant
1704560	Lower East Side
7733896	Bedford-Stuyvesant
15205011	Upper West Side
1442450	Bedford-Stuyvesant
8389259	
7602826	Chelsea
6292100	Crown Heights
4456555	Park Slope
9238420	Bushwick
9407912	Bushwick
12519845	Bushwick
12201796	Bushwick
12190337	Bushwick
9437822	
1049153	Lower East Side
8651391	Bedford-Stuyvesant
13894254	Upper East Side
14025321	Chelsea
1935091	Hamilton Heights
6019488	Hamilton Heights
1460464	Hamilton Heights
1311327	Hamilton Heights
3801701	Chelsea
7602785	
14025315	East Village
7773669	Crown Heights
6837807	Crown Heights
6837402	Crown Heights
6837687	Crown Heights
14418519	Upper East Side
14430145	Jamaica
14330638	Jamaica
14293733	Jamaica
789988	Harlem
15234437	
13512673	
1358963	Crown Heights
13503970	
10751457	
1183172	Prospect Heights
14814687	
13766106	Flatbush
14552533	West Village
712127	Concord
712136	Concord
705749	Concord
921074	Concord
921034	Concord
7736787	Upper East Side
15207886	Midwood
13413622	
13443315	Bedford-Stuyvesant
9595501	Bedford-Stuyvesant
13378889	Bedford-Stuyvesant
14290366	Bedford-Stuyvesant
5068702	Civic Center
13372865	Upper East Side
13372860	Bedford-Stuyvesant
3411380	Clinton Hill
14683571	Tribeca
12324274	Columbia Street Waterfront
14683569	Flatbush
13372847	Carroll Gardens
6426032	Williamsburg
8888250	
4197760	Upper East Side
8916387	Upper West Side
11144544	Midtown
12904749	Hamilton Heights
13897121	Hamilton Heights
134545	Kensington
7867805	Kips Bay
7343512	Williamsburg
14421383	Bushwick
1183106	Williamsburg
14945662	Washington Heights
10126521	Lefferts Garden
7343477	Lefferts Garden
2107939	Bedford-Stuyvesant
2106241	Bushwick
12455293	Richmond Hill
9047417	Lower East Side
10227067	Flatiron District
6688119	Park Slope
14669267	Soho
12386876	Chinatown
12324203	East Village
9241147	Bushwick
10751336	Morningside Heights
13015322	Chinatown
10358108	Chinatown
6557022	West Village
7746831	Flushing
6032730	Flushing
14552408	
13765973	
4163781	Williamsburg
3973944	
9571665	Williamsburg
1182996	Astoria
13634885	
4263880	Crown Heights
3583482	Crown Heights
10358093	Crown Heights
13897033	Harlem
14421313	Bedford-Stuyvesant
13765949	Upper East Side
8523066	Alphabet City
14945585	Bushwick
13606399	Harlem
8523046	Harlem
4011323	Harlem
4484526	Harlem
6692786	Hamilton Heights
6163758	
5822382	
11144496	Williamsburg
12173006	Alphabet City
10858411	Alphabet City
12710447	Alphabet City
12704028	Alphabet City
10151488	Alphabet City
7544036	Alphabet City
11542332	Alphabet City
12079099	Alphabet City
12078123	Alphabet City
12077177	Alphabet City
10858331	Lower East Side
7974366	Lower East Side
7735609	Lower East Side
10858216	Lower East Side
7955788	Lower East Side
9676714	Lower East Side
7707725	Lower East Side
7565148	Lower East Side
7560221	Lower East Side
8065068	Lower East Side
7631359	Lower East Side
7607537	Lower East Side
10923229	Lower East Side
9571623	Morningside Heights
265506	Upper East Side
1183005	Flatbush
4853011	Bedford-Stuyvesant
14683410	Union Square
14814479	Alphabet City
14421265	
14301088	Clinton Hill
12979462	Clinton Hill
2231564	Crown Heights
12966401	Williamsburg
4197645	Williamsburg
14421258	Williamsburg
6950132	Crown Heights
9699883	Morningside Heights
2291291	Astoria
1208742	Astoria
14826620	
1617110	Astoria
13446921	Windsor Terrace
12953717	Windsor Terrace
12984535	Windsor Terrace
12848383	Windsor Terrace
6425850	Upper West Side
14552312	Astoria
5770483	Hell's Kitchen
3913873	
4197614	Bay Ridge
15177997	
14827522	
14989615	
14815463	
14815230	
14814710	
14814435	
11013342	
1314012	Astoria
4328669	
14024262	
8781143	Bushwick
9400736	Bushwick
9665170	Bushwick
9423209	Bushwick
8654029	Bushwick
12561615	Midtown East
14977022	Crown Heights
15036537	Crown Heights
15127545	Crown Heights
14758742	
15147667	Crown Heights
14857517	
15202727	Crown Heights
15162698	Crown Heights
14948787	Crown Heights
8785114	Crown Heights
15192416	East Harlem
15253441	East Harlem
1051859	Spuyten Duyvil
6163657	Upper East Side
14978224	Greenpoint
14683336	Greenpoint
11799747	Upper West Side
8522933	Flatbush
11928097	East Harlem
13959712	Flatiron District
7998650	Williamsburg
6687933	Lower East Side
3248306	Alphabet City
8301768	Alphabet City
789686	Washington Heights
3411086	East Harlem
6556848	Prospect Heights
7343279	Lower East Side
6425751	Hell's Kitchen
7998624	West Village
4850000	Bushwick
919491	Park Slope
14419927	
8743749	East Flatbush
3973872	East Flatbush
8667555	East Flatbush
7473102	East Flatbush
12286191	Washington Heights
15146439	Chelsea
242768	Chelsea
234990	Chelsea
264083	Chelsea
973371	Midtown
9628198	West Brighton
14550985	Jackson Heights
2361292	East Village
6555586	Red Hook
8914876	Clinton Hill
15206331	Washington Heights
8974316	Hamilton Heights
8652729	Hamilton Heights
4982699	Ozone Park
3286862	Harlem
3016623	Harlem
4196266	Soho
4720558	Harlem
2683858	Harlem
2714361	Harlem
8914861	Harlem
133025	Murray Hill
3409820	East Village
12040933	Bedford-Stuyvesant
10685962	Bedford-Stuyvesant
10335950	Bedford-Stuyvesant
14419881	Bedford-Stuyvesant
2362306	Flatbush
14419880	Flatbush
14944166	Times Square/Theatre District
7341983	Bedford-Stuyvesant
12453775	Harlem
5365770	Alphabet City
6555527	
657217	Upper East Side
13109131	Upper West Side
8205701	Fort Greene
7053502	Fort Greene
10857454	Fort Greene
4720506	Astoria
13633400	Boerum Hill
9219049	
8106774	Harlem
9045876	Harlem
175069	Morningside Heights
8652647	West Village
1066992	Greenpoint
2492275	Greenpoint
9313758	Greenpoint
9308016	Greenpoint
15206253	Upper East Side
13633381	Upper West Side
14550884	Clinton Hill
13219377	
3278691	Gravesend
15095439	Harlem
11011927	Lower East Side
13240152	Richmond Hill
10090155	Concourse Village
10356564	Concourse Village
10880846	Long Island City
1836863	Kips Bay
1312555	Kips Bay
9045818	Times Square/Theatre District
2256519	Chelsea
13764421	
4784432	Chelsea
395045	Midtown
14026544	Alphabet City
699348	Prospect Heights
12757980	East Village
6480685	
4772987	Astoria
8741446	
6472275	
4772857	Astoria
4767748	Astoria
8686361	
6555427	
9176859	Upper West Side
13371168	Midtown East
15183132	Hell's Kitchen
13616130	
6162202	Hell's Kitchen
8555872	Boerum Hill
8652866	Boerum Hill
8532763	Boerum Hill
8652556	Boerum Hill
13109017	
4354764	Canarsie
3278609	Canarsie
13895437	Bushwick
4589307	Upper East Side
657161	Williamsburg
65834	Park Slope
8935041	
9350103	Clinton Hill
263888	Upper West Side
14549287	Lower East Side
9176785	
6817511	Crown Heights
13502177	
7734995	East Village
8646618	Astoria
1967839	Astoria
1445250	Bushwick
8914649	Bushwick
742026	Nolita
8390348	Greenwich Village
8783567	Upper West Side
14745890	
4196039	Greenpoint
13239995	
2361020	Bedford-Stuyvesant
3278530	Williamsburg
1238433	Lefferts Garden
919212	Lefferts Garden
3278516	Hudson Square
3710661	East Harlem
11667123	Hamilton Heights
12322469	Chelsea
13325936	Alphabet City
9737840	Hell's Kitchen
7997058	Hell's Kitchen
6424227	DUMBO
493611	Gowanus
9578325	Gowanus
7731258	
7436413	
9045655	
4793240	
4720274	
13764238	Gramercy Park
788106	West Village
15206029	Midtown
15188976	
12191345	Crown Heights
13633155	Crown Heights
1704210	Windsor Terrace
4589167	Flushing
6686332	Bushwick
3671653	Harlem
11679511	East Village
263776	Sunnyside
6848862	
6817378	Hell's Kitchen
13764201	Williamsburg
3378289	Bedford-Stuyvesant
6555240	Bedford-Stuyvesant
6401440	Bushwick
3237069	Bushwick
3237524	Bushwick
3828098	Bushwick
3828052	Bushwick
3828097	Bushwick
13895263	Harlem
132695	Williamsburg
6948441	Chelsea
788035	Nolita
12973540	Forest Hills
12453277	Forest Hills
12454053	Forest Hills
12453888	Forest Hills
12453456	Rego Park
5051239	
5051065	
9316079	Morrisania
12453462	
525842	East Village
7597750	Sunnyside
7472710	Sunnyside
1080839	East Village
14419516	East Village
11798095	Roosevelt Island
14026298	Crown Heights
14550580	
15205941	Williamsburg
4799879	Williamsburg
14214604	Williamsburg
656946	Williamsburg
14943792	East Village
13633059	
788005	Prospect Heights
4581556	Bushwick
13894207	
6000868	Bedford-Stuyvesant
8782393	Bedford-Stuyvesant
8520228	East Village
5505592	
7864877	Harlem
918049	Union Square
14156331	Bushwick
14550667	Greenpoint
786967	West Village
7471648	Lower East Side
14942749	
14730767	East Harlem
11168825	East Harlem
13238804	Upper East Side
15218066	Midtown East
15218299	Midtown East
15218699	Midtown East
15218579	Midtown East
15204878	Midtown East
14549521	
1732542	Williamsburg
961830	Williamsburg
2241816	Williamsburg
1049107	Williamsburg
1049087	Williamsburg
1050389	Williamsburg
12845572	Upper East Side
786944	
14025213	Alphabet City
13238778	Bushwick
14418423	Bedford-Stuyvesant
7581679	Bushwick
13369841	
524786	Greenpoint
14287344	
7471599	Morningside Heights
6685156	Murray Hill
10377016	Carroll Gardens
12583393	Midtown East
393682	Nolita
14418400	Inwood
65615	Williamsburg
248871	West Village
273190	West Village
262583	West Village
11714956	Hell's Kitchen
12321240	Hell's Kitchen
8257999	Upper East Side
6160849	
690603	Crown Heights
10355146	Crown Heights
10082057	Flatbush
12829059	Bedford-Stuyvesant
12834572	
13344740	Bedford-Stuyvesant
13080368	Bedford-Stuyvesant
12541712	Bedford-Stuyvesant
13167264	Bedford-Stuyvesant
13003315	Bedford-Stuyvesant
14966494	Bedford-Stuyvesant
12870891	Bedford-Stuyvesant
13238728	Bedford-Stuyvesant
4325828	Bedford-Stuyvesant
13023835	
2097607	Bedford-Stuyvesant
8782259	Bedford-Stuyvesant
786843	Williamsburg
15073714	Coney Island
8520094	East Village
4170460	Bedford-Stuyvesant
4282178	Bedford-Stuyvesant
4218129	Bedford-Stuyvesant
4456880	Bedford-Stuyvesant
11927624	Vinegar Hill
12932509	Upper East Side
13107627	Sheepshead Bay
4456869	Lower East Side
655783	Midtown East
9175459	Meatpacking District
9699745	Brooklyn Navy Yard
1442200	Bedford-Stuyvesant
7733651	Boerum Hill
9699735	Greenwood Heights
8043824	Williamsburg
15009466	
15007810	
13821413	Bedford-Stuyvesant
9437574	Bushwick
9175438	
422414	Bedford-Stuyvesant
422318	Bedford-Stuyvesant
433611	Bedford-Stuyvesant
428180	Bedford-Stuyvesant
426475	Bedford-Stuyvesant
671765	Bedford-Stuyvesant
786787	Bedford-Stuyvesant
14610148	The Rockaways
14609501	The Rockaways
14610300	The Rockaways
13332509	
14602478	The Rockaways
13316290	The Rockaways
13316222	The Rockaways
13316073	The Rockaways
14602831	The Rockaways
14730814	The Rockaways
13243578	
13631870	The Rockaways
6422875	Bedford-Stuyvesant
4718978	Washington Heights
14848976	Hell's Kitchen
14849484	Hell's Kitchen
14942596	Hell's Kitchen
5898625	Bedford-Stuyvesant
13388649	Astoria
655736	Astoria
5243259	Murray Hill
4587898	Clinton Hill
6947196	Union Square
9824547	
8257903	Kips Bay
9103692	Windsor Terrace
10966417	Windsor Terrace
10154762	Upper West Side
9613465	Upper West Side
13000689	Upper West Side
10164031	Upper West Side
13801727	
14330598	
7602528	Williamsburg
1107659	Harlem
655705	Harlem
4325724	
12452167	
5636395	
13360331	Washington Heights
13478853	Washington Heights
13587851	Washington Heights
13788229	Chelsea
11274181	Chelsea
10092851	Chelsea
7733562	Astoria
3801368	East Village
8126777	Williamsburg
12189997	Mott Haven
13915528	West Village
786727	Harlem
5112097	Lower East Side
12321058	Bushwick
1966349	Gramercy Park
7340318	Greenpoint
6553881	Battery Park City
6553874	West Village
3659544	Hell's Kitchen
9434213	Hell's Kitchen
12452110	Hell's Kitchen
262405	East Flatbush
393479	Upper West Side
7602442	Flatiron District
8388864	Boerum Hill
786685	Hamilton Heights
9175292	Washington Heights
7330488	Upper West Side
7602426	Upper West Side
8473374	
917739	Murray Hill
3080233	Williamsburg
9175286	Upper East Side
4718809	East Harlem
6029549	Inwood
6422762	Upper East Side
9699559	Kips Bay
13893861	Washington Heights
7602400	Soho
262343	Lower East Side
13893853	Bushwick
15073498	
6903160	Midtown East
1573068	Upper West Side
4849864	Astoria
6947477	Upper West Side
6947017	Upper West Side
4194494	Soho
5636282	Harlem
13748659	Williamsburg
14052040	Williamsburg
12583093	Williamsburg
3801256	Upper West Side
3276963	West Village
4456618	Williamsburg
2359340	Hell's Kitchen
8126631	
65562	East Village
13900727	Bushwick
13893774	Bushwick
4148088	Harlem
4325502	Harlem
1987949	Washington Heights
10748040	Hamilton Heights
8781958	Astoria
3779262	Bedford-Stuyvesant
4063357	Bedford-Stuyvesant
8650772	
11272222	Concourse
2204213	Bedford-Stuyvesant
1835122	Bedford-Stuyvesant
10223695	Greenpoint
12320886	
15207579	Upper East Side
8785041	Gravesend
7867539	Clinton Hill
14746866	
14814352	
8129669	Crown Heights
13634685	Upper West Side
1182844	Hell's Kitchen
9309301	Midtown East
6818935	Clinton Hill
11928084	Pelham Bay
14352915	Upper West Side
12323950	Astoria
6425712	Washington Heights
789606	Bedford-Stuyvesant
658515	East Harlem
9833558	Midtown
12965599	
14158933	Williamsburg
913494	Bedford-Stuyvesant
4347418	East Village
3411006	East Village
808802	Carroll Gardens
13634644	Ridgewood
396349	Bushwick
3386552	Gowanus
134224	Greenwood Heights
14027839	Crown Heights
1444924	Carroll Gardens
11923958	Williamsburg
13896763	Williamsburg
11873831	Bushwick
11890343	Bushwick
12002608	Bushwick
12211625	Bushwick
13634613	Bushwick
789559	Upper West Side
13503536	Bushwick
5770283	Williamsburg
9571369	West Village
3542044	Williamsburg
8916000	Bushwick
4328475	Lefferts Garden
739815	Astoria
4197396	Astoria
2255340	Greenwich Village
2231296	Greenwich Village
8126980	Westerleigh
10882066	Williamsburg
5944579	
8536679	Alphabet City
8522756	Alphabet City
2362371	Lefferts Garden
14440277	Harlem
7342107	
11097122	Crotona
11097124	Crotona
1420295	Williamsburg
14374577	
13431422	
13466262	Midtown East
10225698	
3803154	Lefferts Garden
13109268	Bushwick
3409926	Williamsburg
6335490	Gramercy Park
7211015	
5769218	Upper East Side
8521720	Harlem
11667455	
4739290	Morningside Heights
3124222	Morningside Heights
7820969	Clinton Hill
808618	Richmond Hill
14157808	Upper East Side
13633519	East Harlem
2361323	Crown Heights
8506035	Lower East Side
8521698	Lower East Side
9096730	Midtown East
8652755	Midtown East
8521692	East Village
11345566	Astoria
10748978	Astoria
4815495	East Village
263190	East Village
5506083	Williamsburg
6423589	Bushwick
3015711	Bedford-Stuyvesant
13239305	Williamsburg
8127517	Gowanus
2611458	Grasmere
13370393	Grasmere
9612121	Park Slope
11142154	Kips Bay
14524153	Washington Heights
8956759	Washington Heights
6685697	Bedford-Stuyvesant
525293	Concourse
13239293	Crown Heights
8520693	Hell's Kitchen
13894648	Soho
394235	Flatiron District
1180663	Financial District
14418932	
15205360	East Harlem
12583910	Midtown East
5500426	Williamsburg
5506020	Williamsburg
9137480	
8941980	
8816420	
7999121	
9307115	
12675481	
12583907	East Harlem
7996391	The Rockaways
11666400	Murray Hill
2075471	Greenpoint
13732621	Astoria
13763543	Astoria
3933136	West Village
9031847	
7734226	
11918709	Lower East Side
12071639	Lower East Side
